"","ID","Contributor","vowels","cons","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Family_Glottocode","Family_Name"
"2618","vagl1239","836",30,24,"Vagla","Africa",9.33848,-2.31333,"vagl1239","vag","atla1278","Atlantic-Congo"
"2619","vaii1241","1034",15,28,"Vai","Africa",7.05085,-11.3262,"vaii1241","vai","mand1469","Mande"
"2620","vame1236","1595",8,38,"Vame","Africa",10.9481,14.2131,"vame1236","mlr","afro1255","Afro-Asiatic"
"2621","vani1248","604",16,12,"Vanimo","Papunesia",-2.68501,141.258,"vani1248","vam","skoo1245","Sko"
"2622","varl1238","2404",18,28,"Varli","Eurasia",20.5635,73.2975,"varl1238","vav","indo1319","Indo-European"
"2623","veng1238","661",26,56,"Vengo","Africa",6.11403,10.4137,"veng1238","bav","atla1278","Atlantic-Congo"
"2624","veps1250","2490",10,34,"Veps","Eurasia",60.3353,34.7865,"veps1250","vep","ural1272","Uralic"
"2625","viet1252","15",18,21,"Vietnamese","Eurasia",20.681188,105.774071,"viet1252","vie","aust1305","Austroasiatic"
"2626","viet1252","605",14,22,"Vietnamese","Eurasia",20.681188,105.774071,"viet1252","vie","aust1305","Austroasiatic"
"2627","viet1252","2462",16,21,"Vietnamese","Eurasia",20.681188,105.774071,"viet1252","vie","aust1305","Austroasiatic"
"2628","viet1252","2233",24,21,"Vietnamese","Eurasia",20.681188,105.774071,"viet1252","vie","aust1305","Austroasiatic"
"2629","vile1241","1941",5,24,"Vilela","South America",-27.4063,-58.9661,"vile1241","vil","vile1241",""
"2630","vlax1238","2569",7,27,"Vlax Romani","Eurasia",46.8191,14.8451,"vlax1238","rmy","indo1319","Indo-European"
"2631","vlax1238","2228",12,27,"Vlax Romani","Eurasia",46.8191,14.8451,"vlax1238","rmy","indo1319","Indo-European"
"2632","voti1245","2326",20,35,"Votic","Eurasia",59.3802,28.6235,"voti1245","vot","ural1272","Uralic"
"2633","vute1244","837",29,30,"Vute","Africa",6.13603,11.8839,"vute1244","vut","atla1278","Atlantic-Congo"
"2634","waam1244","838",28,13,"Waama","Africa",10.5956,1.65318,"waam1244","wwa","atla1278","Atlantic-Congo"
"2635","wadj1254","2636",5,17,"Wadjiginy","Australia",-12.8596,130.737,"wadj1254","wdj","wadj1254",""
"2636","waga1260","2949",6,20,"Wagaya","Australia",-20.329,137.623,"waga1260","wga","pama1250","Pama-Nyungan"
"2637","waga1260","2947",6,19,"Wagaya","Australia",-20.329,137.623,"waga1260","wga","pama1250","Pama-Nyungan"
"2638","wage1238","3006",5,22,"Wageman","Australia",-13.8627,131.893,"wage1238","waq","wage1238",""
"2639","waim1251","529",5,9,"Waima","Papunesia",-8.67145,146.544,"waim1251","rro","aust1307","Austronesian"
"2640","waim1253","1885",11,16,"Waimiri-Atroari","South America",-0.61832,-60.4259,"waim1253","atr","cari1283","Cariban"
"2641","waim1255","2066",12,10,"Waimaha","South America",0.30416,-70.1644,"waim1255","bao","tuca1253","Tucanoan"
"2642","waim1255","114",14,11,"Waimaha","South America",0.30416,-70.1644,"waim1255","bao","tuca1253","Tucanoan"
"2643","waim1255","239",12,11,"Waimaha","South America",0.30416,-70.1644,"waim1255","bao","tuca1253","Tucanoan"
"2644","waiw1244","1886",6,14,"Waiwai","South America",1.50881,-59.1417,"waiw1244","waw","cari1283","Cariban"
"2645","waja1257","2771",6,20,"Wajarri","Australia",-28.1761,117.153,"waja1257","wbv","pama1250","Pama-Nyungan"
"2646","waka1274","2944",10,13,"Wakawaka","Australia",-26.248,151.868,"waka1274","wkw","pama1250","Pama-Nyungan"
"2647","wakh1245","2514",12,38,"Wakhi","Eurasia",37.1768,73.9777,"wakh1245","wbl","indo1319","Indo-European"
"2648","wala1263","2907",9,19,"Walangama","Australia",-17.60243295,142.4891266,"wala1263","","pama1250","Pama-Nyungan"
"2649","walm1241","2859",6,17,"Walmajarri","Australia",-19.7229,126.113,"walm1241","wmt","pama1250","Pama-Nyungan"
"2650","walu1241","2527",14,32,"Walungge","Eurasia",27.695,87.2374,"walu1241","ola","sino1245","Sino-Tibetan"
"2651","wamb1258","2690",6,17,"Wambayan","Australia",-17.496,135.683,"wamb1258","wmb","mirn1241","Mirndi"
"2652","wamb1259","1029",10,16,"Wambon","Papunesia",-5.44334,140.48,"wamb1259","wms","nucl1709","Nuclear Trans New Guinea"
"2653","wame1240","290",7,39,"Wamey","Africa",12.5421,-13.177,"wame1240","cou","atla1278","Atlantic-Congo"
"2654","wami1239","2926",6,15,"Wamin","Australia",-18.3727,143.943,"wami1239","wmi","pama1250","Pama-Nyungan"
"2655","wand1263","2680",3,17,"Wandarang","Australia",-14.2996,135.705,"wand1263","wnd","mang1423","Mangarrayi-Maran"
"2656","wand1278","1585",7,45,"Wandala","Africa",11.3169,13.8996,"wand1278","mfi","afro1255","Afro-Asiatic"
"2657","wane1241","2589",7,23,"Waneci","Eurasia",30.0501,67.8327,"wane1241","wne","indo1319","Indo-European"
"2658","wang1289","2764",5,21,"Wanggamala","Australia",-24.7022,137.433,"wang1289","wnm","pama1250","Pama-Nyungan"
"2659","wang1290","2762",3,21,"Wangganguru","Australia",-25.8148,135.941,"wang1290","wgg","pama1250","Pama-Nyungan"
"2660","wang1291","623",3,15,"Ngiyambaa","Australia",-30.6481,146.18,"wang1291","wyb","pama1250","Pama-Nyungan"
"2661","wang1291","2721",6,15,"Ngiyambaa","Australia",-30.6481,146.18,"wang1291","wyb","pama1250","Pama-Nyungan"
"2662","wanm1242","2957",6,17,"Wanman","Australia",-22.7078,122.325,"wanm1242","wbt","pama1250","Pama-Nyungan"
"2663","wann1242","839",15,21,"Wan","Africa",7.88773,-5.82092,"wann1242","wan","mand1469","Mande"
"2664","want1252","615",7,14,"Wantoat","Papunesia",-6.15216,146.513,"want1252","wnc","nucl1709","Nuclear Trans New Guinea"
"2665","wany1247","2646",6,14,"Wanyi","Australia",-18.6529,137.608,"wany1247","wny","garr1260","Garrwan"
"2666","waor1240","232",10,11,"Waorani","South America",-1.12312,-76.683,"waor1240","auc","waor1240",""
"2667","waor1240","1942",20,12,"Waorani","South America",-1.12312,-76.683,"waor1240","auc","waor1240",""
"2668","wapi1253","108",12,17,"Wapishana","South America",2.58744,-59.8021,"wapi1253","wap","araw1281","Arawakan"
"2669","wapi1253","608",8,17,"Wapishana","South America",2.58744,-59.8021,"wapi1253","wap","araw1281","Arawakan"
"2670","wapi1253","1833",4,18,"Wapishana","South America",2.58744,-59.8021,"wapi1253","wap","araw1281","Arawakan"
"2671","wapp1239","607",5,30,"Wappo","North America",38.25,-122.5,"wapp1239","wao","yuki1242","Yuki-Wappo"
"2672","wara1290","620",5,16,"Warray","Australia",-13.0941,131.236,"wara1290","wrz","gunw1250","Gunwinyguan"
"2673","wara1290","2664",5,16,"Warray","Australia",-13.0941,131.236,"wara1290","wrz","gunw1250","Gunwinyguan"
"2674","wara1303","609",10,11,"Warao","South America",7.50851,-59.3528,"wara1303","wba","wara1303",""
"2675","wara1303","1943",5,11,"Warao","South America",7.50851,-59.3528,"wara1303","wba","wara1303",""
"2676","ward1246","3015",5,17,"Wardaman","Australia",-15.4155,132.604,"ward1246","wrr","yang1287","Yangmanic"
"2677","wari1262","2747",6,20,"Wariyangga","Australia",-24.353,116.927,"wari1262","wri","pama1250","Pama-Nyungan"
"2678","wari1266","619",9,13,"Waris","Papunesia",-3.139,140.931,"wari1266","wrs","bord1247","Border"
"2679","wari1268","1237",6,14,"Wari'","South America",-10.69948,-64.56152,"wari1268","pav","chap1271","Chapacuran"
"2680","wari1268","1890",6,15,"Wari'","South America",-10.69948,-64.56152,"wari1268","pav","chap1271","Chapacuran"
"2681","warl1254","2861",6,18,"Warlpiri","Australia",-20.1008,131.05,"warl1254","wbp","pama1250","Pama-Nyungan"
"2682","warl1255","2860",6,22,"Warlmanpa","Australia",-18.949,133.862,"warl1255","wrl","pama1250","Pama-Nyungan"
"2683","warl1256","2948",4,29,"Warluwara","Australia",-22.2909,138.738,"warl1256","wrb","pama1250","Pama-Nyungan"
"2684","warr1255","2733",6,13,"Warrgamay","Australia",-18.5468,146.179,"warr1255","wgy","pama1250","Pama-Nyungan"
"2685","warr1257","2718",6,20,"Warrnambool","Australia",-38.345,142.4608,"warr1257","","pama1250","Pama-Nyungan"
"2686","warr1258","2694",3,17,"Warrwa","Australia",-17.0965,123.971,"warr1258","wwr","nyul1248","Nyulnyulan"
"2687","waru1264","2820",4,13,"Warrongo","Australia",-18.2496,144.37,"waru1264","wrg","pama1250","Pama-Nyungan"
"2688","waru1265","2951",6,22,"Warumungu","Australia",-20.6479,134.375,"waru1265","wrm","pama1250","Pama-Nyungan"
"2689","wash1253","1030",6,26,"Washo","North America",38.8184,-119.64,"wash1253","was","wash1253",""
"2690","wath1238","2776",3,20,"Wathawurrung","Australia",-37.68777565,144.1013148,"wath1238","wth","pama1250","Pama-Nyungan"
"2691","waur1244","1835",10,16,"Waurá","South America",-13.296,-53.6971,"waur1244","wau","araw1281","Arawakan"
"2692","wawa1246","1647",19,30,"Wawa","Africa",6.68974,11.7802,"wawa1246","www","atla1278","Atlantic-Congo"
"2693","waya1269","1887",7,9,"Wayana","South America",2.77537,-54.4429,"waya1269","way","cari1283","Cariban"
"2694","waya1269","1031",7,9,"Wayana","South America",2.77537,-54.4429,"waya1269","way","cari1283","Cariban"
"2695","waya1270","2112",12,14,"Wayampi","South America",1.73817,-52.6887,"waya1270","oym","tupi1275","Tupian"
"2696","waya1270","2111",11,14,"Wayampi","South America",1.73817,-52.6887,"waya1270","oym","tupi1275","Tupian"
"2697","wayu1241","2396",28,26,"Wayu","Eurasia",27.3047,86.1227,"wayu1241","vay","sino1245","Sino-Tibetan"
"2698","wayu1243","1836",6,14,"Wayuu","South America",11.395566,-72.199791,"wayu1243","guc","araw1281","Arawakan"
"2699","wayu1243","344",12,14,"Wayuu","South America",11.395566,-72.199791,"wayu1243","guc","araw1281","Arawakan"
"2700","wayu1243","109",18,28,"Wayuu","South America",11.395566,-72.199791,"wayu1243","guc","araw1281","Arawakan"
"2701","wehh1238","1415",10,37,"Weh","Africa",6.46164,10.121,"wehh1238","weh","atla1278","Atlantic-Congo"
"2702","wels1247","2406",19,29,"Welsh","Eurasia",52,-4,"wels1247","cym","indo1319","Indo-European"
"2703","wemb1241","2786",6,16,"Wemba Wemba","Australia",-35.445,144.09,"wemb1241","xww","pama1250","Pama-Nyungan"
"2704","weno1238","840",33,15,"Wobe-Wè Northern","Africa",7.40391,-7.24617,"weno1238","wob","atla1278","Atlantic-Congo"
"2705","west2354","2470",32,19,"Western Frisian","Eurasia",53.143,5.86091,"west2354","fry","indo1319","Indo-European"
"2706","west2368","2622",9,24,"Western Balochi","Eurasia",37.83,62.17,"west2368","bgn","indo1319","Indo-European"
"2707","west2368","2345",20,24,"Western Balochi","Eurasia",37.83,62.17,"west2368","bgn","indo1319","Indo-European"
"2708","west2368","2348",10,24,"Western Balochi","Eurasia",37.83,62.17,"west2368","bgn","indo1319","Indo-European"
"2709","west2368","2618",10,23,"Western Balochi","Eurasia",37.83,62.17,"west2368","bgn","indo1319","Indo-European"
"2710","west2369","516",6,24,"Western Farsi","Eurasia",28.6593,55.1586,"west2369","pes","indo1319","Indo-European"
"2711","west2369","2205",6,23,"Western Farsi","Eurasia",28.6593,55.1586,"west2369","pes","indo1319","Indo-European"
"2712","west2369","172",6,24,"Western Farsi","Eurasia",28.6593,55.1586,"west2369","pes","indo1319","Indo-European"
"2713","west2369","2520",6,23,"Western Farsi","Eurasia",28.6593,55.1586,"west2369","pes","indo1319","Indo-European"
"2714","west2392","2581",10,23,"Western Mari","Eurasia",56.22,46.569,"west2392","mrj","ural1272","Uralic"
"2715","west2392","2273",10,24,"Western Mari","Eurasia",56.22,46.569,"west2392","mrj","ural1272","Uralic"
"2716","west2397","262",22,20,"Western Bru","Eurasia",16.4906,104.754,"west2397","brv","aust1305","Austroasiatic"
"2717","west2408","2538",5,21,"Western Muria","Eurasia",20.2384,80.7006,"west2408","mut","drav1251","Dravidian"
"2718","west2441","2710",4,40,"Western Arrarnta","Australia",-24.05052,133.24621,"west2441","are","pama1250","Pama-Nyungan"
"2719","west2441","1235",3,26,"Western Arrarnta","Australia",-24.05052,133.24621,"west2441","are","pama1250","Pama-Nyungan"
"2720","west2443","2782",4,17,"Western Victoria","Australia",-34.13829932,143.6694397,"west2443","","pama1250","Pama-Nyungan"
"2721","west2443","2988",4,17,"Western Victoria","Australia",-34.13829932,143.6694397,"west2443","","pama1250","Pama-Nyungan"
"2722","west2450","766",7,17,"West-Central Limba","Africa",9.52392,-12.3138,"west2450","lia","atla1278","Atlantic-Congo"
"2723","west2454","715",5,27,"Western Niger Fulfulde","Africa",14.2471,-0.52004,"west2454","fuh","atla1278","Atlantic-Congo"
"2724","west2456","1280",16,29,"Western Xwla Gbe","Africa",6.33455,2.03904,"west2456","xwl","atla1278","Atlantic-Congo"
"2725","west2458","1308",15,31,"West Central Banda","Africa",6.81435,24.1012,"west2458","bbp","atla1278","Atlantic-Congo"
"2726","west2466","743",25,20,"Western Karaboro","Africa",10.6298,-4.76482,"west2466","kza","atla1278","Atlantic-Congo"
"2727","west2500","776",7,20,"Western Maninkakan","Africa",13.5677,-12.8009,"west2500","mlq","mand1469","Mande"
"2728","west2560","1081",6,17,"West Coast Bajau","Papunesia",6.00631,116.124,"west2560","bdr","aust1307","Austronesian"
"2729","west2600","469",6,17,"West Makian","Papunesia",0.45332,127.63,"west2600","mqs","nort2923","North Halmahera"
"2730","west2632","413",12,39,"Western Keres","North America",34.9733,-107.517,"west2632","kjq","kere1287","Keresan"
"2731","west2644","294",9,16,"Western Highland Chatino","North America",16.2495,-97.3244,"west2644","ctp","otom1299","Otomanguean"
"2732","west2650","29",11,24,"Western Cham","Eurasia",12.4771,104.026,"west2650","cja","aust1307","Austronesian"
"2733","west2650","282",11,21,"Western Cham","Eurasia",12.4771,104.026,"west2650","cja","aust1307","Austronesian"
"2734","wich1260","611",8,21,"Wichita","North America",35.0665,-98.1831,"wich1260","wic","cadd1255","Caddoan"
"2735","wich1260","74",8,21,"Wichita","North America",35.0665,-98.1831,"wich1260","wic","cadd1255","Caddoan"
"2736","wich1262","1984",5,23,"Wichí Lhamtés Nocten","South America",-21.988,-63.5971,"wich1262","mtp","mata1289","Matacoan"
"2737","wikm1247","2896",10,16,"Wik-Mungkan","Australia",-13.98051,141.81611,"wikm1247","wim","pama1250","Pama-Nyungan"
"2738","wikm1247","51",10,13,"Wik-Mungkan","Australia",-13.98051,141.81611,"wikm1247","wim","pama1250","Pama-Nyungan"
"2739","wikm1247","612",5,13,"Wik-Mungkan","Australia",-13.98051,141.81611,"wikm1247","wim","pama1250","Pama-Nyungan"
"2740","wikn1245","2897",12,16,"Wik-Ngathana","Australia",-13.8691,141.532,"wikn1245","wig","pama1250","Pama-Nyungan"
"2741","wikn1246","2899",10,20,"Wikngenchera","Australia",-13.4957,141.599,"wikn1246","wua","pama1250","Pama-Nyungan"
"2742","wint1259","613",5,30,"Wintu","North America",39.7176,-122.445,"wint1259","wit","wint1258","Wintuan"
"2743","wira1260","2934",4,19,"Wirangu-Nauo","Australia",-31.6356,131.719,"wira1260","wiw","book1242","Bookkeeping"
"2744","wira1262","2723",6,15,"Wiradhuri","Australia",-34.0742,145.994,"wira1262","wrh","pama1250","Pama-Nyungan"
"2745","wiyo1248","614",5,24,"Wiyot","North America",39.2492,-122.952,"wiyo1248","wiy","algi1248","Algic"
"2746","woge1237","1032",5,15,"Wogeo","Papunesia",-3.20238,144.089,"woge1237","woc","aust1307","Austronesian"
"2747","woiw1237","2775",3,20,"Woiwurrung","Australia",-37.64264501,145.5879962,"woiw1237","wyi","pama1250","Pama-Nyungan"
"2748","woiw1237","2777",3,20,"Woiwurrung","Australia",-37.64264501,145.5879962,"woiw1237","wyi","pama1250","Pama-Nyungan"
"2749","wola1242","1364",10,38,"Wolaytta","Africa",6.32668,37.7537,"wola1242","wal","gong1255","Ta-Ne-Omotic"
"2750","wong1247","1340",9,15,"Wongo","Africa",-5.73837,20.5054,"wong1247","won","atla1278","Atlantic-Congo"
"2751","wori1245","2989",6,13,"Worimi","Australia",-32.4806,152.107,"wori1245","kda","pama1250","Pama-Nyungan"
"2752","worr1237","3013",8,17,"Worrorra","Australia",-15.612781,124.881218,"worr1237","wro","worr1236","Worrorran"
"2753","woun1238","1900",14,19,"Woun Meu","South America",8.5,-78,"woun1238","noa","choc1280","Chocoan"
"2754","wuch1236","17",12,29,"Wu Chinese","Eurasia",29.8621,119.682,"wuch1236","wuu","sino1245","Sino-Tibetan"
"2755","wuch1236","622",9,25,"Wu Chinese","Eurasia",29.8621,119.682,"wuch1236","wuu","sino1245","Sino-Tibetan"
"2756","wulg1239","2863",6,15,"Wulguru","Australia",-19.85103121,146.3453957,"wulg1239","qgu","pama1250","Pama-Nyungan"
"2757","wuli1242","2945",10,13,"Wuliwuli","Australia",-24.415,149.843,"wuli1242","wlu","pama1250","Pama-Nyungan"
"2758","wuna1249","3010",11,17,"Wunambal","Australia",-14.8347,125.72,"wuna1249","wub","worr1236","Worrorran"
"2759","wurr1238","2668",3,20,"Wurrugu","Australia",-11.364,132.303,"wurr1238","wur","marr1257","Marrku-Wurrugu"
"2760","wuzl1236","1635",8,34,"Wuzlam","Africa",10.955,14.1378,"wuzl1236","udl","afro1255","Afro-Asiatic"
"2761","wymy1235","2330",15,20,"Wymysorys","Eurasia",49.91617,19.15195,"wymy1235","wym","indo1319","Indo-European"
"2762","xamt1239","1333",7,23,"Xamtanga","Africa",12.4479,38.8352,"xamt1239","xan","afro1255","Afro-Asiatic"
"2763","xava1240","1976",13,11,"Xavánte","South America",-14.3017,-52.4367,"xava1240","xav","nucl1710","Nuclear-Macro-Je"
"2764","xere1240","1977",14,13,"Xerénte","South America",-9.59426,-48.2629,"xere1240","xer","nucl1710","Nuclear-Macro-Je"
"2765","xeta1241","2113",11,13,"Xetá","South America",-24.9408,-52.2266,"xeta1241","xet","tupi1275","Tupian"
"2766","xhos1239","1319",9,75,"Xhosa","Africa",-31.0389,28.0769,"xhos1239","xho","atla1278","Atlantic-Congo"
"2767","xing1248","2073",11,16,"Xingú Asuriní","South America",-4.13463,-52.321,"xing1248","asn","tupi1275","Tupian"
"2768","xipa1240","2114",9,14,"Xipaya","South America",-4.133,-49.948,"xipa1240","xiy","tupi1275","Tupian"
"2769","xiri1243","1837",5,19,"Xiriâna","South America",2.69932,-62.5413,"xiri1243","xir","araw1281","Arawakan"
"2770","xokl1240","1978",18,19,"Xokleng","South America",-26.9217,-49.5886,"xokl1240","xok","nucl1710","Nuclear-Macro-Je"
"2771","xwel1235","1279",16,29,"Xwela Gbe","Africa",6.41342,2.02985,"xwel1235","xwe","atla1278","Atlantic-Congo"
"2772","yaba1248","1888",7,11,"Yabarana","South America",5.32692,-66.276,"yaba1248","yar","cari1283","Cariban"
"2773","yadh1237","2920",8,18,"Yadhaykenu","Australia",-11.314,142.725,"yadh1237","","pama1250","Pama-Nyungan"
"2774","yaga1260","632",9,14,"Yagaria","Papunesia",-6.32432,145.388,"yaga1260","ygr","nucl1709","Nuclear Trans New Guinea"
"2775","yagn1238","2418",9,27,"Yagnobi","Eurasia",39.1486,69.2422,"yagn1238","yai","indo1319","Indo-European"
"2776","yagu1244","2019",12,11,"Yagua","South America",-3.42913,-72.2186,"yagu1244","yad","peba1241","Peba-Yagua"
"2777","yagu1244","628",12,11,"Yagua","South America",-3.42913,-72.2186,"yagu1244","yad","peba1241","Peba-Yagua"
"2778","yaku1245","2444",20,20,"Sakha","Eurasia",61.6974,133.98,"yaku1245","sah","turk1311","Turkic"
"2779","yaku1245","534",12,22,"Sakha","Eurasia",61.6974,133.98,"yaku1245","sah","turk1311","Turkic"
"2780","yaku1245","190",16,33,"Sakha","Eurasia",61.6974,133.98,"yaku1245","sah","turk1311","Turkic"
"2781","yala1262","2740",4,20,"Yalarnnga","Australia",-21.731,139.511,"yala1262","ylr","pama1250","Pama-Nyungan"
"2782","yala1263","1288",10,28,"Yala","Africa",6.73852,8.60748,"yala1263","yba","atla1278","Atlantic-Congo"
"2783","yalu1240","895",14,19,"Yalunka","Africa",9.97186,-11.2836,"yalu1240","yal","mand1469","Mande"
"2784","yama1264","1944",5,15,"Yámana","South America",-55.2748,-68.2648,"yama1264","yag","yama1264",""
"2785","yamb1251","842",12,26,"Yamba","Africa",6.535505,11.07711,"yamb1251","yam","atla1278","Atlantic-Congo"
"2786","yamb1252","843",10,18,"Yambeta","Africa",4.83615,10.9369,"yamb1252","yat","atla1278","Atlantic-Congo"
"2787","yame1242","2020",8,10,"Yameo","South America",-4.16666,-73.6667,"yame1242","yme","peba1241","Peba-Yagua"
"2788","yami1256","2016",8,14,"Yaminahua","South America",-9.8846,-71.5964,"yami1256","yaa","pano1259","Pano-Tacanan"
"2789","yana1271","635",8,22,"Yana","North America",39.2769,-121.608,"yana1271","ynn","yana1271",""
"2790","yand1251","2738",3,21,"Yanda","Australia",-21.23270508,140.5134756,"yand1251","yda","pama1250","Pama-Nyungan"
"2791","yand1253","2754",4,26,"Yandruwandha","Australia",-28.4744,140.583,"yand1253","ynd","pama1250","Pama-Nyungan"
"2792","yane1238","112",6,23,"Yanesha'","South America",-10.5454,-75.315,"yane1238","ame","araw1281","Arawakan"
"2793","yane1238","1838",9,24,"Yanesha'","South America",-10.5454,-75.315,"yane1238","ame","araw1281","Arawakan"
"2794","yane1238","217",3,23,"Yanesha'","South America",-10.5454,-75.315,"yane1238","ame","araw1281","Arawakan"
"2795","yang1288","3016",5,17,"Yangman","Australia",-14.4964,132.52,"yang1288","jng","yang1287","Yangmanic"
"2796","yank1247","2965",6,17,"Yankunytjatjara","Australia",-26.4064,133.577,"yank1247","kdd","pama1250","Pama-Nyungan"
"2797","yann1237","2978",6,25,"Yan-nhangu","Australia",-12.0853,134.877,"yann1237","jay","pama1250","Pama-Nyungan"
"2798","yano1261","2149",21,11,"Yanomamö","South America",1.67967,-64.8781,"yano1261","guu","yano1268","Yanomamic"
